
"45236290-9","Naprawa terenów rekreacyjnych"
"45236300-3","Wyrównywanie terenu cmentarzy"
"45237000-7","Roboty budowlane w zakresie scen"
"45240000-1","Budowa obiektów inżynierii wodnej"
"45241000-8","Budowa portów"
"45241100-9","Roboty budowlane w zakresie kei"
"45241200-0","Budowa terminali przybrzeżnych"
"45241300-1","Roboty budowlane w zakresie mol"
"45241400-2","Roboty budowlane w zakresie doków"
"45241500-3","Roboty budowlane w zakresie nabrzeży"
"45241600-4","Instalowanie oświetlenia portowego"
"45242000-5","Budowa infrastruktury wypoczynkowej na terenach nadwodnych"
"45242100-6","Budowa infrastruktury sportów wodnych"
"45242110-9","Budowa obiektów do wodowania"
"45242200-7","Roboty budowlane w zakresie basenów jachtowych"
"45242210-0","Roboty budowlane w zakresie przystani jachtowych"
"45243000-2","Roboty w zakresie ochrony przybrzeżnej"
"45243100-3","Roboty w zakresie zabezpieczenia klifów"
"45243110-6","Roboty w zakresie stabilizacji klifów"
"45243200-4","Roboty budowlane w zakresie falochronów"
"45243300-5","Roboty budowlane w zakresie opaski brzegowej"
"45243400-6","Roboty w zakresie budowy plaż"
"45243500-7","Roboty budowlane w zakresie wałów nadmorskich"
"45243510-0","Budowa nasypów"
"45243600-8","Roboty budowlane w zakresie ścianek szczelnych"
"45244000-9","Wodne roboty budowlane"
"45244100-0","Instalacje morskie"
"45244200-1","Mola"
"45245000-6","Roboty w zakresie pogłębiania i pompowania dla instalacji do uzdatniania wody"
"45246000-3","Roboty w zakresie regulacji rzek i kontroli przeciwpowodziowej"
"45246100-4","Budowa zapór"
"45246200-5","Budowa wałów rzecznych"
"45246400-7","Roboty w zakresie ochrony przeciwpowodziowej"
"45246410-0","Konserwacja tam przeciwpowodziowych"
"45246500-8","Roboty budowlane w zakresie promenad"
"45246510-1","Roboty budowlane w zakresie deptaków"
"45247000-0","Roboty w zakresie budowy tam, kanałów, kanałów irygacyjnych i akweduktów"
"45247100-1","Roboty w zakresie budowy dróg wodnych"
"45247110-4","Budowa kanałów"
"45247111-1","Roboty budowlane w zakresie kanałów irygacyjnych"
"45247112-8","Roboty budowlane w zakresie kanałów upustowych"
"45247120-7","Drogi wodne, z wyjątkiem kanałów"
"45247130-0","Roboty budowlane w zakresie akweduktów"
"45247200-2","Roboty w zakresie budowy tam i innych konstrukcji stałych"
"45247210-5","Roboty budowlane w zakresie tam"
"45247211-2","Roboty budowlane w zakresie zapór"
"45247212-9","Wzmacnianie zapór"
"45247220-8","Roboty budowlane w zakresie przelewów"
"45247230-1","Roboty budowlane w zakresie grobli"
"45247240-4","Roboty budowlane w zakresie barier stałych"
"45247270-3","Budowa zbiorników"
"45248000-7","Budowa konstrukcji hydromechanicznych"
"45248100-8","Roboty budowlane w zakresie tam kanałowych"
"45248200-9","Roboty budowlane w zakresie suchych doków"
"45248300-0","Roboty konstrukcyjne w zakresie doków pływających"
"45248400-1","Roboty budowlane w zakresie przystani"
"45248500-2","Roboty budowlane w zakresie barier ruchomych"
"45250000-4","Roboty w zakresie instalowania, wydobycia produkcji oraz budowy obiektów budowlanych przemysłu naftowego i gazowniczego"
"45251000-1","Roboty budowlane w zakresie budowy elektrowni i elektrociepłowni"
"45251100-2","Roboty budowlane w zakresie budowy elektrowni"
"45251110-5","Roboty budowlane w zakresie elektrowni jądrowych"
"45251111-2","Roboty budowlane w zakresie reaktorów jądrowych"
"45251120-8","Roboty budowlane w zakresie hydroelektrowni"
"45251140-4","Roboty budowlane w zakresie elektrowni cieplnych"
"45251141-1","Roboty budowlane w zakresie elektrowni geotermicznych"
"45251142-8","Roboty budowlane w zakresie elektrowni opalanych drewnem"
"45251143-5","Roboty budowlane w zakresie instalacji sprężających powietrze"
"45251150-7","Roboty budowlane w zakresie wież chłodniczych"
"45251160-0","Roboty w zakresie instalacji wiatrowych"
"45251200-3","Roboty budowlane w zakresie ciepłowni"
"45251220-9","Roboty budowlane w zakresie zakładów współwytwarzania"
"45251230-2","Roboty budowlane w zakresie zakładów wytwarzających parę wodną"
"45251240-5","Roboty budowlane w zakresie zakładów wytwarzających energię elektryczną na bazie gazu ziemnego"
"45251250-8","Roboty budowlane w zakresie lokalnych zakładów grzewczych"
"45252000-8","Roboty budowlane w zakresie budowy zakładów uzdatniania, oczyszczania oraz spalania odpadów"
"45252100-9","Roboty budowlane w zakresie zakładów oczyszczania ścieków"
"45252110-2","Roboty budowlane w zakresie instalacji ruchomych"
"45252120-5","Roboty budowlane w zakresie zakładów uzdatniania wody"
"45252121-2","Instalacje osadu"
"45252122-9","Zakłady odprowadzania ścieków"
"45252123-6","Zakłady przesiewowe"
"45252124-3","Przepompowywanie"
"45252125-0","Instalacje zrzutowe"
"45252126-7","Roboty budowlane w zakresie zakładów uzdatniania wody pitnej"
"45252127-4","Roboty budowlane w zakresie oczyszczalni ścieków"
"45252130-8","Wyposażenie zakładów odprowadzania ścieków"
"45252140-1","Roboty budowlane w zakresie zakładów odwadniania osadów"
"45252150-4","Roboty budowlane w zakresie zakładów przerobu węgla"
"45252200-0","Wyposażenie oczyszczalni ścieków"
"45252210-3","Roboty budowlane w zakresie zakładów oczyszczania wody"
"45252300-1","Roboty budowlane w zakresie zakładów spalania odpadów"
"45253000-5","Roboty budowlane w zakresie budowy zakładów przetwórstwa chemicznego"
"45253100-6","Roboty budowlane w zakresie zakładów demineralizacji"
"45253200-7","Roboty budowlane w zakresie zakładów odsiarczania"
"45253300-8","Roboty budowlane w zakresie zakładów destylacji lub rektyfikacji"
"45253310-1","Roboty budowlane w zakresie zakładów destylacji wody"
"45253320-4","Roboty budowlane w zakresie destylarni alkoholu"
"45253400-9","Roboty budowlane w zakresie budowy zakładów petrochemicznych"
"45253500-0","Roboty budowlane w zakresie budowy zakładów farmaceutycznych"
"45253600-1","Roboty budowlane w zakresie zakładów dejonizacji"
"45253700-2","Roboty budowlane w zakresie zakładów roztwarzania"
"45253800-3","Roboty budowlane w zakresie zakładów kompostowania"
"45254000-2","Roboty w zakresie wydobycia i produkcji"
"45254100-3","Roboty budowlane dla górnictwa"
"45254110-6","Roboty budowlane w zakresie nadszybi"
"45254200-4","Roboty budowlane w zakresie budowy zakładów produkcyjnych"
"45255000-9","Roboty budowlane w zakresie budowy zakładów naftowych oraz gazowych"
"45255100-0","Roboty budowlane w zakresie platform produkcyjnych"
"45255110-3","Roboty budowlane w zakresie studni"
"45255120-6","Roboty budowlane w zakresie obiektów platform"
"45255121-3","Roboty budowlane w zakresie obiektów nadwodnych"
"45255200-1","Roboty budowlane w zakresie rafinerii ropy"
"45255210-4","Roboty budowlane w zakresie terminali naftowych"
"45255300-2","Roboty budowlane w zakresie terminali gazowych"
"45255400-3","Roboty produkcyjne"
"45255410-6","Przybrzeżne roboty produkcyjne"
"45255420-9","Lądowe roboty produkcyjne"
"45255430-2","Rozbiórka platform naftowych"
"45255500-4","Roboty wiertnicze i górnicze"
"45255600-5","Roboty w zakresie kładzenia rur w kanalizacji"
"45255700-6","Roboty budowlane w zakresie zakładów gazyfikacji węgla"
"45255800-7","Roboty budowlane w zakresie zakładów produkcji gazu"
"45259000-7","Usługi remontów i konserwacji zakładów"
"45259100-8","Usługi remontów i konserwacji zakładów wody odpadowej"
"45259200-9","Usługi remontów i konserwacji zakładów oczyszczania"
"45259300-0","Usługi remontów i konserwacji zakładów grzewczych"
"45259900-6","Modernizacja zakładów"
"45260000-7","Roboty w zakresie wykonywania pokryć i konstrukcji dachowych i inne podobne roboty specjalistyczne"
"45261000-4","Wykonywanie pokryć i konstrukcji dachowych oraz podobne roboty"
"45261100-5","Wykonywanie konstrukcji dachowych"
"45261200-6","Wykonywanie pokryć dachowych i malowanie dachów"
"45261210-9","Wykonywanie pokryć dachowych"
"45261211-6","Kładzenie płytek dachowych"
"45261212-3","Kładzenie łupków dachowych"
"45261213-0","Kładzenie dachów metalowych"
"45261214-7","Kładzenie dachów bitumicznych"
"45261215-4","Pokrywanie dachów panelami ogniw słonecznych"
"45261220-2","Malowanie dachów i inne roboty dotyczące okładzin"
"45261221-9","Malowanie dachów"
"45261222-6","Cementowanie dachów"
"45261300-7","Kładzenie zaprawy i rynien"
"45261310-0","Kładzenie zaprawy"
"45261320-3","Kładzenie rynien"
"45261400-8","Pokrywanie"
"45261410-1","Izolowanie dachu"
"45261420-4","Uszczelnianie dachu"
"45261900-3","Naprawa i konserwacja dachów"
"45261910-6","Naprawa dachów"
"45261920-9","Konserwacja dachów"
"45262000-1","Specjalne roboty budowlane inne niż dachowe"
"45262100-2","Roboty przy wznoszeniu rusztowań"
"45262110-5","Demontaż rusztowań"
"45262120-8","Wznoszenie rusztowań"
"45262200-3","Fundamentowanie i wiercenie studni wodnych"
"45262210-6","Fundamentowanie"
"45262211-3","Wbijanie pali"
"45262212-0","Kopanie rowów"
"45262213-7","Membranowa technika budowy ścian"
"45262220-9","Wiercenie studni wodnych"
"45262300-4","Betonowanie"
"45262310-7","Zbrojenie"
"45262311-4","Betonowanie konstrukcji"
"45262320-0","Wyrównywanie"
"45262321-7","Wyrównywanie podłóg"
"45262330-3","Roboty w zakresie naprawy betonu"
"45262340-6","Wstrzykiwanie zaprawy"
"45262350-9","Betonowanie bez zbrojenia"
"45262360-2","Cementowanie"
"45262370-5","Roboty w zakresie pokrywania betonem"
"45262400-5","Wnoszenie konstrukcji ze stali konstrukcyjnej"
"45262410-8","Wznoszenie konstrukcji budynków"
"45262420-1","Wznoszenie konstrukcji obiektów"
"45262421-8","Przybrzeżne roboty cumownicze"
"45262422-5","Podwodne roboty wiertnicze"
"45262423-2","Wykonywanie pokładów"
"45262424-9","Przybrzeżne wykonywanie modułów"
"45262425-6","Wznoszenie osłon szczelnych"
"45262426-3","Roboty przy wbijaniu pali"
"45262500-6","Roboty murarskie i murowe"
"45262510-9","Roboty kamieniarskie"
"45262511-6","Cięcie kamienia"
"45262512-3","Kamieniarskie roboty wykończeniowe"
"45262520-2","Roboty murowe"
"45262521-9","Roboty murarskie w zakresie fasad"
"45262522-6","Roboty murarskie"
"45262600-7","Różne specjalne roboty budowlane"
"45262610-0","Kominy przemysłowe"
"45262620-3","Ściany nośne"
"45262630-6","Wznoszenie pieców"
"45262640-9","Roboty w zakresie poprawy stanu środowiska naturalnego"
"45262650-2","Roboty w zakresie okładania"
"45262660-5","Usuwanie azbestu"
"45262670-8","Obróbka metali"
"45262680-1","Spawanie"
"45262690-4","Remont starych budynków"
"45262700-8","Przebudowa budynków"
"45262710-1","Konserwacja fresków"
"45262800-9","Rozbudowa budynków"
"45262900-0","Roboty balkonowe"
"45300000-0","Roboty instalacyjne w budynkach"
"45310000-3","Roboty instalacyjne elektryczne"
"45311000-0","Roboty w zakresie okablowania oraz instalacji elektrycznych"
"45311100-1","Roboty w zakresie okablowania elektrycznego"
"45311200-2","Roboty w zakresie instalacji elektrycznych"
"45312000-7","Instalowanie systemów alarmowych i anten"
"45312100-8","Instalowanie przeciwpożarowych systemów alarmowych"
"45312200-9","Instalowanie przeciwwłamaniowych systemów alarmowych"
"45312300-0","Instalowanie anten"
"45312310-3","Ochrona odgromowa"
"45312311-0","Montaż instalacji piorunochronnej"
"45312320-6","Montaż anten telewizyjnych"
"45312330-9","Montaż anten radiowych"
"45313000-4","Instalowanie wind i ruchomych schodów"
"45313100-5","Instalowanie wind"
"45313200-6","Instalowanie ruchomych schodów"
"45313210-9","Instalowanie ruchomych chodników"
"45314000-1","Instalowanie urządzeń telekomunikacyjnych"
"45314100-2","Instalowanie central telefonicznych"
"45314120-8","Instalowanie abonenckich central telefonicznych"
"45314200-3","Instalowanie linii telefonicznych"
"45314300-4","Instalowanie infrastruktury okablowania"
"45314310-7","Układanie kabli"
"45314320-0","Instalowanie okablowania komputerowego"
"45315000-8","Instalowanie urządzeń elektrycznego ogrzewania i innego sprzętu elektrycznego w budynkach"
"45315100-9","Instalacyjne roboty elektrotechniczne"
"45315200-0","Roboty w zakresie turbin"
"45315300-1","Instalacje zasilania elektrycznego"
"45315400-2","Instalacje wysokiego napięcia"
"45315500-3","Instalacje średniego napięcia"
"45315600-4","Instalacje niskiego napięcia"
"45315700-5","Instalowanie stacji rozdzielczych"
"45316000-5","Instalowanie systemów oświetleniowych i sygnalizacyjnych"
"45316100-6","Instalowanie urządzeń oświetlenia zewnętrznego"
"45316110-9","Instalowanie urządzeń oświetlenia drogowego"
"45316200-7","Instalowanie urządzeń sygnalizacyjnych"
"45316210-0","Instalowanie urządzeń kontroli ruchu drogowego"
"45316211-7","Instalowanie podświetlanych znaków drogowych"
"45316212-4","Instalowanie świateł ruchu drogowego"
"45316213-1","Instalowanie oznakowania drogowego"
"45316220-3","Instalowanie urządzeń sygnalizacyjnych portów lotniczych"
"45316230-6","Instalowanie urządzeń sygnalizacyjnych portów"
"45317000-2","Inne instalacje elektryczne"
"45317100-3","Instalowanie elektrycznych urządzeń pompowych"
"45317200-4","Instalowanie transformatorów elektrycznych"
"45317300-5","Elektryczne elektrycznych urządzeń rozdzielczych"
"45317400-6","Instalowanie urządzeń filtrujących"
"45320000-6","Roboty izolacyjne"
"45321000-3","Izolacja cieplna"
"45323000-7","Roboty w zakresie izolacji dźwiękoszczelnych"
"45324000-4","Roboty w zakresie okładziny tynkowej"
"45330000-9","Roboty instalacyjne wodno-kanalizacyjne i sanitarne"
"45331000-6","Instalowanie urządzeń grzewczych, wentylacyjnych i klimatyzacyjnych"
"45331100-7","Instalowanie centralnego ogrzewania"
"45331110-0","Instalowanie kotłów"
"45331200-8","Instalowanie urządzeń wentylacyjnych i klimatyzacyjnych"
"45331210-1","Instalowanie wentylacji"
"45331211-8","Instalowanie wentylacji zewnętrznej"
"45331220-4","Instalowanie urządzeń klimatyzacyjnych"
"45331221-1","Instalowanie urządzeń klimatyzacji częściowej powietrza"
"45331230-7","Instalowanie urządzeń chłodzących"
"45331231-4","Instalowanie urządzeń mrożących"
"45332000-3","Roboty instalacyjne wodne i kanalizacyjne"
"45332200-5","Roboty instalacyjne hydrauliczne"
"45332300-6","Roboty instalacyjne kanalizacyjne"
"45332400-7","Roboty instalacyjne w zakresie urządzeń sanitarnych"
"45333000-0","Roboty instalacyjne gazowe"
"45333100-1","Instalowanie urządzeń regulacji gazu"
"45333200-2","Instalowanie gazomierzy"
"45340000-2","Instalowanie ogrodzeń, płotów i sprzętu ochronnego"
"45341000-9","Wznoszenie płotów"
"45342000-6","Wznoszenie ogrodzeń"
"45343000-3","Roboty instalacyjne przeciwpożarowe"
"45343100-4","Roboty w zakresie umocnień przeciwogniowych"
"45343200-5","Instalowanie sprzętu gaśniczego"
"45343210-8","Instalowanie sprzętu gaśniczego CO2"
"45343220-1","Instalowanie gaśnic"
"45343230-4","Instalowanie układu natryskiwania"
"45350000-5","Instalacje mechaniczne"
"45351000-2","Mechaniczne instalacje inżynieryjne"
"45400000-1","Roboty wykończeniowe w zakresie obiektów budowlanych"
"45410000-4","Tynkowanie"
"45420000-7","Roboty w zakresie zakładania stolarki budowlanej oraz roboty ciesielskie"
"45421000-4","Roboty w zakresie stolarki budowlanej"
"45421100-5","Instalowanie drzwi i okien, i podobnych elementów"
"45421110-8","Instalowanie ram drzwiowych i okiennych"
"45421111-5","Instalowanie framug drzwiowych"
"45421112-2","Instalowanie ram okiennych"
"45421120-1","Instalowanie progów"
"45421130-4","Instalowanie drzwi i okien"
"45421131-1","Instalowanie drzwi"
"45421132-8","Instalowanie okien"
"45421140-7","Instalowanie stolarki metalowej, z wyjątkiem drzwi i okien"
"45421141-4","Instalowanie przegród"
"45421142-1","Instalowanie okiennic"
"45421143-8","Instalowanie zasłon"
"45421144-5","Instalowanie markiz"
"45421145-2","Instalowanie rolet"
"45421146-9","Instalowanie sufitów podwieszanych"
"45421147-6","Instalowanie krat"
"45421148-3","Instalowanie bram"
"45421150-0","Instalowanie stolarki niemetalowej"
"45421151-7","Instalowanie kuchni na wymiar"
"45421152-4","Instalowanie ścianek działowych"
"45421153-1","Instalowanie zabudowanych mebli"
"45421160-3","Instalowanie wyrobów metalowych"
"45422000-1","Roboty ciesielskie"
"45422100-2","Stolarka drewniana"
